company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"T5 Data Centers","Cleveland","OH","osm_industrial","osm-1292169104","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Malin Company, Inc.","Brook Park","OH","osm_industrial","osm-1296122839","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hellan Strainer","Cleveland","OH","osm_industrial","osm-1296552493","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Heritage Industrial Park","Cleveland","OH","osm_industrial","osm-1302306481","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tower Park","Cleveland","OH","osm_industrial","osm-1302306483","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hub Park","Cleveland","OH","osm_industrial","osm-1314273847","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Midwest Industrial Park","Cleveland","OH","osm_industrial","osm-1316290472","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Valley Belt Industrial Park","Cleveland","OH","osm_industrial","osm-1316297553","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Radix Wire & Cable","Glenwillow","OH","osm_industrial","osm-1323890388","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Weston Commerce Center","Cleveland","OH","osm_industrial","osm-1323901409","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Raintree Park","Cleveland","OH","osm_industrial","osm-1323901410","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Granite Steel & Processing","Cleveland","OH","osm_industrial","osm-1332556426","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Alpha Park","Cleveland","OH","osm_industrial","osm-1336590855","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Emerald Valley Business Park","Cleveland","OH","osm_industrial","osm-1365333598","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Diamond Business Park","Cleveland","OH","osm_industrial","osm-1365333607","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Conlan Tire","Cleveland","OH","osm_industrial","osm-1382205721","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Statewide Express Inc","Cleveland","OH","osm_industrial","osm-1382205722","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Golden Oak Industrial Park","Cleveland","OH","osm_industrial","osm-1385133480","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ridge Tool Company","Elyria","OH","osm_industrial","osm-1387531996","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Rockside Business Pointe","Cleveland","OH","osm_industrial","osm-1388089340","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sweet Valley","Cleveland","OH","osm_industrial","osm-1388089343","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aj Rose Manufacturing Company","Avon","OH","osm_industrial","osm-1422308928","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Englebrook Business Park","Cleveland","OH","osm_industrial","osm-1428901518","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lear Industrial Park","Cleveland","OH","osm_industrial","osm-1442234585","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Progress Business Park","Cleveland","OH","osm_industrial","osm-1455045820","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Park 82","Cleveland","OH","osm_industrial","osm-1459872857","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Strongsville Business & Technology Park","Cleveland","OH","osm_industrial","osm-1459932544","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"General Motors","Cleveland","OH","osm_industrial","osm-1462849890","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lightstone Generation Llc","Columbus","OH","osm_industrial","osm-33108092","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Columbus City Schools Food Services Production Center","Columbus","OH","osm_industrial","osm-231225389","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Odot - Etna","Columbus","OH","osm_industrial","osm-233759681","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aep Ohio","Columbus","OH","osm_industrial","osm-233763179","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wingfoot Columbus","Columbus","OH","osm_industrial","osm-319276545","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Osu Aerospace Research Center","Columbus","OH","osm_industrial","osm-342877856","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Budweiser Brewhouse","Columbus","OH","osm_industrial","osm-361436867","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Anheuser Busch Factory","Columbus","OH","osm_industrial","osm-361436868","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Columbus Idea Foundry","Columbus","OH","osm_industrial","osm-370306392","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-460067220","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services Us-East-2 Datacenter","Columbus","OH","osm_industrial","osm-460067225","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Worthington Industries","Columbus","OH","osm_industrial","osm-464139974","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ohio Department Of Transportation","Columbus","OH","osm_industrial","osm-466147224","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dana G. ""Buck"" Rinehart Public Utilities Complex","Columbus","OH","osm_industrial","osm-471896896","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Warehouse","Columbus","OH","osm_industrial","osm-479363806","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Busch Commerce Center","Columbus","OH","osm_industrial","osm-480975831","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fabcon Precast","Columbus","OH","osm_industrial","osm-488859602","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"6969 Building","Worthington","OH","osm_industrial","osm-507873919","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"East Regional Chilled Water Plant","Columbus","OH","osm_industrial","osm-511180184","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Abercrombie & Fitch Distribution Center #2","Columbus","OH","osm_industrial","osm-512398013","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Abercrombie & Fitch Distribution Center","Columbus","OH","osm_industrial","osm-512398014","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Abercrombie & Fitch Home Office","New Albany","OH","osm_industrial","osm-512398055","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stanley Steemer Distribution Center","Dublin","OH","osm_industrial","osm-523533407","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ametek Solidstate Controls Inc","Columbus","OH","osm_industrial","osm-543899371","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Quikrete","Worthington","OH","osm_industrial","osm-551387166","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Quikrete Ofices","Columbus","OH","osm_industrial","osm-551387167","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lang Stone","Columbus","OH","osm_industrial","osm-554543147","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sofidel Paper Plant","Columbus","OH","osm_industrial","osm-577304601","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Toyota Material Handling Ohio","Lewis Center","OH","osm_industrial","osm-590556936","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Proform Group Inc","Columbus","OH","osm_industrial","osm-632519364","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ups","Columbus","OH","osm_industrial","osm-632519365","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Limbach","Columbus","OH","osm_industrial","osm-645952720","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"National Seating & Mobility","Columbus","OH","osm_industrial","osm-645952727","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cleveland-Cliffs","Columbus","OH","osm_industrial","osm-664001433","","","","","","","","600","904032","108484","6.1","1295622","","Metal_processing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-673532692","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Circleville Works","Columbus","OH","osm_industrial","osm-679150368","","","","","","","","600","904032","108484","6.1","1295622","","Chemical building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Meta","Columbus","OH","osm_industrial","osm-708899010","","","","","","","","600","904032","108484","6.1","1295622","","Data_centre building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"T Marzetti Compay","Columbus","OH","osm_industrial","osm-717182731","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stack New Albany","Columbus","OH","osm_industrial","osm-723117951","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New Albany International Business Park","Columbus","OH","osm_industrial","osm-742354331","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx Rickenbacker Intermodal Terminal","Columbus","OH","osm_industrial","osm-742355762","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Storage","Columbus","OH","osm_industrial","osm-744204642","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Storage","Columbus","OH","osm_industrial","osm-744513175","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Storage","Columbus","OH","osm_industrial","osm-745983614","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Storage","Columbus","OH","osm_industrial","osm-746003156","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hcl Manufacturing","Columbus","OH","osm_industrial","osm-758768047","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Metal Works","Columbus","OH","osm_industrial","osm-772240382","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Connect Housing Blocks","Columbus","OH","osm_industrial","osm-776825594","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Teemok Construction","Columbus","OH","osm_industrial","osm-777174661","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Jeni'S Splendid Ice Cream Production","Columbus","OH","osm_industrial","osm-781878476","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sutphen Corporation","Dublin","OH","osm_industrial","osm-803499178","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-821081357","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-821081358","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Google","Columbus","OH","osm_industrial","osm-844391357","","","","","","","","600","904032","108484","6.1","1295622","","Data_centre building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pick-N-Pull","Columbus","OH","osm_industrial","osm-844923005","","","","","","","","600","904032","108484","6.1","1295622","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Forward Air","Columbus","OH","osm_industrial","osm-846803487","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Novelis","Columbus","OH","osm_industrial","osm-848197790","","","","","","","","600","904032","108484","6.1","1295622","","Aluminium_smelting building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Georgia-Pacific Corporation","Columbus","OH","osm_industrial","osm-848199093","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ppg Industries","Columbus","OH","osm_industrial","osm-848199094","","","","","","","","600","904032","108484","6.1","1295622","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Trimold","Columbus","OH","osm_industrial","osm-848199095","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-874506250","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Muller Pipe Organ Company","Croton","OH","osm_industrial","osm-896258063","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-975484796","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-975484797","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-975484798","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hague","Columbus","OH","osm_industrial","osm-978200209","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Produce King","Columbus","OH","osm_industrial","osm-984573527","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Yellow Corporation","Columbus","OH","osm_industrial","osm-1009632918","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Petermann","Columbus","OH","osm_industrial","osm-1061430602","","","","","","","","600","904032","108484","6.1","1295622","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hirschvogel Incorporated","Columbus","OH","osm_industrial","osm-1118812468","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Company Wrench","Columbus","OH","osm_industrial","osm-1128466705","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Boring, Inc.","Columbus","OH","osm_industrial","osm-1138142196","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-1154503131","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-1154503132","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Web Services","Columbus","OH","osm_industrial","osm-1154503133","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fairfield County","Columbus","OH","osm_industrial","osm-1211501668","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bulkmatic Transport","Columbus","OH","osm_industrial","osm-1225502593","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Schneider","Columbus","OH","osm_industrial","osm-1225502594","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1297317466","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon New Albany: Innovation Campus Way","Columbus","OH","osm_industrial","osm-1346608567","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gahanna Jefferson Schools Transportation","Columbus","OH","osm_industrial","osm-1349323593","","","","","","","","600","904032","108484","6.1","1295622","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Triad Fire","Columbus","OH","osm_industrial","osm-1365882847","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amgen","New Albany","OH","osm_industrial","osm-1427605685","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amgen","Columbus","OH","osm_industrial","osm-1427613539","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Google","Columbus","OH","osm_industrial","osm-1427613543","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mxd Process","Plain City","OH","osm_industrial","osm-1447063029","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hound Dogs Towing","Columbus","OH","osm_industrial","osm-1463051686","","","","","","","","600","904032","108484","6.1","1295622","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chemcote","Dublin","OH","osm_industrial","osm-1466833827","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Norfolk Southern","Columbus","OH","osm_industrial","osm-1490320301","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cargill","Columbus","OH","osm_industrial","osm-1490681323","","","","","","","","600","904032","108484","6.1","1295622","","Grain_elevator building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cargill","Columbus","OH","osm_industrial","osm-1490691776","","","","","","","","600","904032","108484","6.1","1295622","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1497461518","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1498362802","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Premium Beverage Supply","Hilliard","OH","osm_industrial","osm-1498373698","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1499774369","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1499778032","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1505414850","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","Columbus","OH","osm_industrial","osm-1506036812","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sevan Auto Parts","Circleville","OH","osm_industrial","osm-1509669229","","","","","","","","600","904032","108484","6.1","1295622","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Red Carpet Studios","Cincinnati","OH","osm_industrial","osm-26346573","","","","","","","","600","904032","108484","6.1","1295622","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sst Bearing Corporation","Loveland","OH","osm_industrial","osm-26346638","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Shawcor","Cincinnati","OH","osm_industrial","osm-26346640","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fischer Process Industries","Cincinnati","OH","osm_industrial","osm-26346650","","","","","","","","600","904032","108484","6.1","1295622","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Smithfield Foods","Springdale","OH","osm_industrial","osm-30328141","","","","","","","","600","904032","108484","6.1","1295622","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ups","Cincinnati","OH","osm_industrial","osm-32967457","","","","","","","","600","904032","108484","6.1","1295622","","Logistics building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 800","Cincinnati","OH","osm_industrial","osm-33655149","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 700","Cincinnati","OH","osm_industrial","osm-33655183","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 200","Cincinnati","OH","osm_industrial","osm-33655187","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Thermo Fisher Scientific","Cincinnati","OH","osm_industrial","osm-34123483","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"General Electric","Evendale","OH","osm_industrial","osm-34229662","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 90","Cincinnati","OH","osm_industrial","osm-34229761","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Valley Asphalt","Cincinnati","OH","osm_industrial","osm-36865420","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"General Mills","Cincinnati","OH","osm_industrial","osm-36865548","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Art’S Rental Equipment","Sharonville","OH","osm_industrial","osm-36896970","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"R-J-R Radiator","Cincinnati","OH","osm_industrial","osm-36896990","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ups Freight","Sharonville","OH","osm_industrial","osm-36897069","","","","","","","","600","904032","108484","6.1","1295622","","Logistics building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Larson Group","Sharonville","OH","osm_industrial","osm-36897072","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Distributor Service","Sharonville","OH","osm_industrial","osm-36897075","","","","","","","","600","904032","108484","6.1","1295622","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bob Sumerel Tire Company","Sharonville","OH","osm_industrial","osm-36897076","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ward Trucking Corporation","Sharonville","OH","osm_industrial","osm-36897080","","","","","","","","600","904032","108484","6.1","1295622","","Logistics building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
