company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Gatekeeper Systems","Lake Forest","CA","osm_industrial","osm-330602114","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bal Seal Engineering, Inc.","Lake Forest","CA","osm_industrial","osm-330602420","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oleum Tech","Lake Forest","CA","osm_industrial","osm-330602421","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chroma Systems Solutions","Foothill Ranch","CA","osm_industrial","osm-330602422","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Spectrum Brands","Lake Forest","CA","osm_industrial","osm-330602432","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oil Field","Inland Empire Ca","CA","osm_industrial","osm-331877804","","","","","","","","600","904032","244089","2.7","3736512","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331877805","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Huntington Beach","CA","osm_industrial","osm-331877806","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331877807","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331877808","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331877809","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331877810","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331879781","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331879782","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Inland Empire Ca","CA","osm_industrial","osm-331879783","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tank","Inland Empire Ca","CA","osm_industrial","osm-331879784","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Renkus-Heinz","Foothill Ranch","CA","osm_industrial","osm-334320219","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Herc Rentals Yard","Lake Forest","CA","osm_industrial","osm-334320220","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Onemonroe/Ryadon","Foothill Ranch","CA","osm_industrial","osm-334320222","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Herc Rentals","Foothill Ranch","CA","osm_industrial","osm-334320223","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Quinn","Lake Forest","CA","osm_industrial","osm-334320228","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southern California Edison","Inland Empire Ca","CA","osm_industrial","osm-334356605","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"At&T","Tustin","CA","osm_industrial","osm-335841537","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gentex Corporation","Rancho Cucamonga","CA","osm_industrial","osm-341981032","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Irvine","CA","osm_industrial","osm-342214649","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"17th Street Desalting Facility","Tustin","CA","osm_industrial","osm-343014998","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"A&A Associated Ready Mixed Concrete","Foothill Ranch","CA","osm_industrial","osm-344149978","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Robertson'S Ready Mix #18","Foothill Ranch","CA","osm_industrial","osm-344149981","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wellington Foods","Inland Empire Ca","CA","osm_industrial","osm-344390833","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"El Toro Water District Facility","Inland Empire Ca","CA","osm_industrial","osm-344888173","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Resource Building Materials","Lake Forest","CA","osm_industrial","osm-346361315","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Admin","Inland Empire Ca","CA","osm_industrial","osm-346694188","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chemical Building","Lake Forest","CA","osm_industrial","osm-346694190","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fcf","Inland Empire Ca","CA","osm_industrial","osm-346694191","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Storage","Lake Forest","CA","osm_industrial","osm-346694197","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Treatment Building","Lake Forest","CA","osm_industrial","osm-346694198","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"El Toro Water District","Lake Forest","CA","osm_industrial","osm-347709489","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"El Toro Water District","Lake Forest","CA","osm_industrial","osm-347709492","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oakley Headquarters And Factory","Foothill Ranch","CA","osm_industrial","osm-348418841","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pumping Station","Irvine","CA","osm_industrial","osm-353631389","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Golden State Overnight","Santa Ana","CA","osm_industrial","osm-353897534","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Municipal Water District Of Orange County","Inland Empire Ca","CA","osm_industrial","osm-356688137","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Maintenance & Facilities Corp. Yard","Inland Empire Ca","CA","osm_industrial","osm-359400993","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Lake Forest","CA","osm_industrial","osm-368848678","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Albertson'S Distribution Center","Irvine","CA","osm_industrial","osm-370808665","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex Ground","Inland Empire Ca","CA","osm_industrial","osm-375896482","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex Ground","Rialto","CA","osm_industrial","osm-375896483","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex Ground","Inland Empire Ca","CA","osm_industrial","osm-375896492","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"B.P. Recycling","Inland Empire Ca","CA","osm_industrial","osm-377379582","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Inland Empire Ca","CA","osm_industrial","osm-384570948","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Walnut Creek Energy, Llc","Inland Empire Ca","CA","osm_industrial","osm-384972421","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Santa Margarita Water District","Inland Empire Ca","CA","osm_industrial","osm-385576558","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Santa Margarita Water District","Inland Empire Ca","CA","osm_industrial","osm-385578859","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Collins Aerospace","Riverside","CA","osm_industrial","osm-388252646","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cambro","Huntington Beach","CA","osm_industrial","osm-388555966","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Underground Reservoir (Mwd)","Inland Empire Ca","CA","osm_industrial","osm-400681841","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Underground Reservoir (Mwd)","Inland Empire Ca","CA","osm_industrial","osm-400682159","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pacific Clay Products, Inc.","Inland Empire Ca","CA","osm_industrial","osm-418184099","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Greenspot Pumping Station","Inland Empire Ca","CA","osm_industrial","osm-422097183","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Empire Precast","Inland Empire Ca","CA","osm_industrial","osm-430113145","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Tustin","CA","osm_industrial","osm-440267630","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Tustin","CA","osm_industrial","osm-440267631","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Tustin","CA","osm_industrial","osm-440267632","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orange County Sheriff, Technology Division","Tustin","CA","osm_industrial","osm-440686568","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ricoh","Tustin","CA","osm_industrial","osm-440686592","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Moulton Niguel Water District","Laguna Hills","CA","osm_industrial","osm-442497228","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Copart","Rancho Cucamonga","CA","osm_industrial","osm-445387146","","","","","","","","600","904032","244089","2.7","3736512","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fxi, Inc.","Orange","CA","osm_industrial","osm-448990310","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"91 Express Lanes Tolling Facilities","Inland Empire Ca","CA","osm_industrial","osm-460088390","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Kea Mill","Inland Empire Ca","CA","osm_industrial","osm-468626697","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Stump Brewing Co.","Pomona","CA","osm_industrial","osm-470307311","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sunside Solar, Inc.","Pomona","CA","osm_industrial","osm-470342355","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Calvary Chapel Pomona Valley","Pomona","CA","osm_industrial","osm-470352346","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Smurfit Kappa","Inland Empire Ca","CA","osm_industrial","osm-470953893","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex","Inland Empire Ca","CA","osm_industrial","osm-482046495","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fuseco","Orange","CA","osm_industrial","osm-489126565","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Intco Medical Industries, Inc.","Ontario","CA","osm_industrial","osm-490738635","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caliber Collision","Laguna Niguel","CA","osm_industrial","osm-504508450","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Maaco","Laguna Niguel","CA","osm_industrial","osm-504608886","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"At&T","Mission Viejo","CA","osm_industrial","osm-504608890","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Crown Valley Business Park","Laguna Hills","CA","osm_industrial","osm-504639107","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mission Viejo Glass","Laguna Niguel","CA","osm_industrial","osm-504641191","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Precision Auto Collision","Laguna Niguel","CA","osm_industrial","osm-504641195","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Econo Lube N Tune","Laguna Niguel","CA","osm_industrial","osm-504641196","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Crown Niguel Business Park","Inland Empire Ca","CA","osm_industrial","osm-504645458","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ricoh","Inland Empire Ca","CA","osm_industrial","osm-506240994","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tustin Water Service","Santa Ana","CA","osm_industrial","osm-506590151","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Radial","Inland Empire Ca","CA","osm_industrial","osm-510571699","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Payless Shoesource","Inland Empire Ca","CA","osm_industrial","osm-510577622","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kuehne & Nagel, Inc.","Inland Empire Ca","CA","osm_industrial","osm-510578301","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Performance Team Freight","Inland Empire Ca","CA","osm_industrial","osm-510579578","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Becton Dickinson Distribution","Inland Empire Ca","CA","osm_industrial","osm-510582234","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Home Meridian International","Inland Empire Ca","CA","osm_industrial","osm-510582246","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Clorox","Inland Empire Ca","CA","osm_industrial","osm-510583968","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kimberly Clark Global Sales, Inc.","Inland Empire Ca","CA","osm_industrial","osm-510584086","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi Co.","Inland Empire Ca","CA","osm_industrial","osm-510584860","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Applica Consumer Products","Inland Empire Ca","CA","osm_industrial","osm-510585854","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Capital Drum","Inland Empire Ca","CA","osm_industrial","osm-510586256","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Harber Co., Inc.","Inland Empire Ca","CA","osm_industrial","osm-510586403","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Delivery Station (Dla5)","Inland Empire Ca","CA","osm_industrial","osm-547791516","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nongshim America -  Rancho Cucamonga Plant (Hq)","Rancho Cucamonga","CA","osm_industrial","osm-548601457","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Inland Empire Utilities Agency","Rancho Cucamonga","CA","osm_industrial","osm-548601506","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Champion Fire Systems","Rancho Cucamonga","CA","osm_industrial","osm-548601511","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bimbo Bakeries","Rancho Cucamonga","CA","osm_industrial","osm-548608182","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Building Distribution","Santa Ana","CA","osm_industrial","osm-548654208","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tustin Water Service","Inland Empire Ca","CA","osm_industrial","osm-554134407","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Anaheim","Anaheim","CA","osm_industrial","osm-573761932","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Anaheim","Anaheim","CA","osm_industrial","osm-575705595","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Anaheim","Irvine","CA","osm_industrial","osm-575707433","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvine Ranch Water District","Tustin","CA","osm_industrial","osm-610646824","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Best Buy Chino Reverse Logistics Center","Chino","CA","osm_industrial","osm-613432712","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southern California Edison","Stanton","CA","osm_industrial","osm-633717905","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Resintops.Net","Inland Empire Ca","CA","osm_industrial","osm-636325800","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orange County Public Works","Fountain Valley","CA","osm_industrial","osm-639091402","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metropolitan Water District Of S Ca","Inland Empire Ca","CA","osm_industrial","osm-653670749","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tree Island Steel - Industrial And Reinforcing Wire Products","Inland Empire Ca","CA","osm_industrial","osm-664037009","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Highland Fairview Logistics","Inland Empire Ca","CA","osm_industrial","osm-674887390","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pulgas Dechloramination Facility","Bay Area","CA","osm_industrial","osm-24004919","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lawrence Livermore National Laboratory","Bay Area","CA","osm_industrial","osm-24054743","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Steel Corporation","Bay Area","CA","osm_industrial","osm-24269360","","","","","","","","600","904032","244089","2.7","3736512","","Metal_processing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New Industries Building","Bay Area","CA","osm_industrial","osm-24433395","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Crocker Industrial Park","Bay Area","CA","osm_industrial","osm-24528519","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Recology","Bay Area","CA","osm_industrial","osm-24540509","","","","","","","","600","904032","244089","2.7","3736512","","Waste_handling building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Parcel G","Bay Area","CA","osm_industrial","osm-24652785","","","","","","","","600","904032","244089","2.7","3736512","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Parcel C","Bay Area","CA","osm_industrial","osm-24653753","","","","","","","","600","904032","244089","2.7","3736512","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southeast Water Pollution Control Plant","Bay Area","CA","osm_industrial","osm-24669087","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Parcel B-1","Bay Area","CA","osm_industrial","osm-24669442","","","","","","","","600","904032","244089","2.7","3736512","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 17","Bay Area","CA","osm_industrial","osm-25489458","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"County Fair Building","Bay Area","CA","osm_industrial","osm-25822470","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Chester P. Howard Terminal","Bay Area","CA","osm_industrial","osm-27234325","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United Intermodal Service West Oakland Yard","Bay Area","CA","osm_industrial","osm-27234509","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Apl Terminal","Bay Area","CA","osm_industrial","osm-27234534","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Stevedoring Services Of America Terminal","Bay Area","CA","osm_industrial","osm-27234567","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Hanjin Terminal","Bay Area","CA","osm_industrial","osm-27234584","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Ben E. Nutter Terminal","Bay Area","CA","osm_industrial","osm-27234604","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Berths 32-34","Bay Area","CA","osm_industrial","osm-27234629","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Trapac Terminal","Bay Area","CA","osm_industrial","osm-27234638","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Transbay Container Terminal","Bay Area","CA","osm_industrial","osm-27234676","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Maersk Sealand Terminal","Bay Area","CA","osm_industrial","osm-27234770","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Berth 23","Bay Area","CA","osm_industrial","osm-27234791","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland Maersk Sealand Terminal","Bay Area","CA","osm_industrial","osm-27234812","","","","","","","","600","904032","244089","2.7","3736512","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Oakland United Intermodal Service","Bay Area","CA","osm_industrial","osm-27234896","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berkeley Cogeneration Facility","Bay Area","CA","osm_industrial","osm-28134905","","","","","","","","600","904032","244089","2.7","3736512","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
